fold,mode,k,draw,gamma_rmse,pl0_rmse,source
munich,residual,100,3,0.3267443621998269,8.04660591405589,gbdt
munich,bias,100,4,0.34565022751050734,8.736215118407356,gbdt
munich,residual,100,4,0.3339779701542659,8.24568826684748,gbdt
munich,bias,100,5,0.338402467581689,8.53447694902321,gbdt
munich,residual,100,5,0.32383325746699626,7.984417350700571,gbdt
munich,bias,100,6,0.34441490526948887,8.649409876072939,gbdt
munich,residual,100,6,0.3346522102815397,8.318448402981359,gbdt
munich,bias,100,7,0.34142759200880357,8.493738171091211,gbdt
munich,residual,100,7,0.32765206059348534,7.91372373673579,gbdt
munich,bias,100,8,0.34093695885741765,8.592934455173241,gbdt
munich,residual,100,8,0.3254642599563941,7.9434574840598575,gbdt
munich,bias,100,9,0.33653455536924004,8.368893457752375,gbdt
munich,residual,100,9,0.32278064510306137,7.864703339084758,gbdt
newyork,bias,0,0,0.8350245299707406,22.67053565527521,gbdt
newyork,residual,0,0,0.8350245299707406,22.67053565527521,gbdt
newyork,bias,3,0,0.718853796968051,17.91908770835752,gbdt
newyork,residual,3,0,0.7190618490174975,17.924578355676974,gbdt
newyork,bias,3,1,0.693951778480127,20.78614285190052,gbdt
newyork,residual,3,1,0.6939413108189809,20.790337477626643,gbdt
newyork,bias,3,2,0.6214797986533789,16.238726909663804,gbdt
newyork,residual,3,2,0.6139146037091375,16.103343804929814,gbdt
newyork,bias,3,3,0.662507987679379,17.4118877235834,gbdt
newyork,residual,3,3,0.6659345532101457,17.457074116228405,gbdt
newyork,bias,3,4,0.7413907129340757,17.17151229762468,gbdt
newyork,residual,3,4,0.7441277853688001,17.32897472951166,gbdt
newyork,bias,3,5,0.5887752783856866,16.17957490933238,gbdt
newyork,residual,3,5,0.5849230123084287,16.09558159846407,gbdt
newyork,bias,3,6,0.6197614031336443,17.09182805748773,gbdt
newyork,residual,3,6,0.6244861871060522,17.239696529092715,gbdt
newyork,bias,3,7,0.7003318417628605,19.272146450323024,gbdt
newyork,residual,3,7,0.6954801166501506,19.098558131388433,gbdt
newyork,bias,3,8,0.6780769384066122,20.343726211622716,gbdt
newyork,residual,3,8,0.667626359539254,20.080859559772698,gbdt
newyork,bias,3,9,0.5774878975243358,16.59848482870906,gbdt
newyork,residual,3,9,0.5745490059097063,16.573107675491013,gbdt
newyork,bias,5,0,0.5728090810524482,15.828013267231654,gbdt
newyork,residual,5,0,0.5717700059638708,15.845565769417945,gbdt
newyork,bias,5,1,0.6548555022176215,17.02223345026652,gbdt
newyork,residual,5,1,0.6361061627641317,16.55204193245179,gbdt
newyork,bias,5,2,0.6542105397447658,16.155673599921826,gbdt
newyork,residual,5,2,0.6506432668738757,16.11824720436253,gbdt
newyork,bias,5,3,0.5776635233944645,16.0781412191059,gbdt
newyork,residual,5,3,0.5829218249303568,16.249152591872964,gbdt
newyork,bias,5,4,0.7362792772039664,18.669703529622428,gbdt
newyork,residual,5,4,0.7627755649744856,19.49476087194301,gbdt
newyork,bias,5,5,0.6706771403065321,18.479361603398267,gbdt
newyork,residual,5,5,0.6724133337784645,18.500703441778526,gbdt
newyork,bias,5,6,0.6571945712997951,17.528824248258505,gbdt
newyork,residual,5,6,0.6557053658388438,17.545118567968938,gbdt
newyork,bias,5,7,0.5972180629375126,17.959014906524168,gbdt
newyork,residual,5,7,0.5891483406395691,17.57797848325067,gbdt
newyork,bias,5,8,0.6217171978257806,17.186595833682336,gbdt
newyork,residual,5,8,0.6065445194570367,16.736797012196384,gbdt
newyork,bias,5,9,0.660467497090176,19.25920536936976,gbdt
newyork,residual,5,9,0.6606571019879185,19.259428382146368,gbdt
newyork,bias,10,0,0.5757409230054616,16.33616113298406,gbdt
newyork,residual,10,0,0.5611631447969855,15.81887957364624,gbdt
newyork,bias,10,1,0.6166844750403451,17.084223593768076,gbdt
newyork,residual,10,1,0.6126235447044551,17.070092003382165,gbdt
newyork,bias,10,2,0.5716479900063577,15.82611818839186,gbdt
newyork,residual,10,2,0.5543455722022873,15.351470347157973,gbdt
newyork,bias,10,3,0.5717553212442202,15.963056830535615,gbdt
newyork,residual,10,3,0.5615994215337907,15.723340634191969,gbdt
newyork,bias,10,4,0.5980210773321759,16.890774437403987,gbdt
newyork,residual,10,4,0.5843368591862856,16.444204478641588,gbdt
newyork,bias,10,5,0.6132762024391406,17.497572992807626,gbdt
newyork,residual,10,5,0.6071305273069808,17.508288145632523,gbdt
newyork,bias,10,6,0.6472049817197947,17.59209501570433,gbdt
newyork,residual,10,6,0.6316668145724196,17.189877600323797,gbdt
newyork,bias,10,7,0.5717490471294411,16.211689596210892,gbdt
newyork,residual,10,7,0.5561204124726944,15.862342016689912,gbdt
newyork,bias,10,8,0.608590661912243,17.00202062396969,gbdt
newyork,residual,10,8,0.601359023249562,16.75639738932699,gbdt
newyork,bias,10,9,0.573307314202574,15.921784799848728,gbdt
newyork,residual,10,9,0.5627756496012497,15.638918485920419,gbdt
newyork,bias,25,0,0.571628577703242,15.82875569332331,gbdt
newyork,residual,25,0,0.5470351427617746,15.081802800105208,gbdt
newyork,bias,25,1,0.5755835931531917,15.976317641347272,gbdt
newyork,residual,25,1,0.5522104211627763,15.292787138034443,gbdt
newyork,bias,25,2,0.5695343867986924,15.851959136238172,gbdt
newyork,residual,25,2,0.5457378890983795,15.12270260574911,gbdt
newyork,bias,25,3,0.5680249789243731,15.926587251400303,gbdt
newyork,residual,25,3,0.5397936358097754,15.172000611966322,gbdt
newyork,bias,25,4,0.5983735663875155,17.27782957357109,gbdt
newyork,residual,25,4,0.5890078512844765,17.199983820504936,gbdt
newyork,bias,25,5,0.5716689383942414,16.25785098307123,gbdt
newyork,residual,25,5,0.5589117568536829,15.99982152950588,gbdt
newyork,bias,25,6,0.5767154987295805,15.902154952406043,gbdt
newyork,residual,25,6,0.557030074772505,15.337346975906502,gbdt
newyork,bias,25,7,0.5694485099521721,15.828555785794903,gbdt
newyork,residual,25,7,0.5579790116129968,15.64101777972252,gbdt
newyork,bias,25,8,0.5710522201629853,15.842390876356324,gbdt
newyork,residual,25,8,0.550547576367034,15.266185879605732,gbdt
newyork,bias,25,9,0.571152432656163,15.994804039871786,gbdt
newyork,residual,25,9,0.5608482110988169,15.592488326133651,gbdt
newyork,bias,50,0,0.6220544864310227,17.214086691577165,gbdt
newyork,residual,50,0,0.6004545742687195,16.543221939435167,gbdt
newyork,bias,50,1,0.5697089991810015,15.836720281431292,gbdt
newyork,residual,50,1,0.5302992610557451,14.656478746982513,gbdt
newyork,bias,50,2,0.5776706717045601,15.828244395123978,gbdt
newyork,residual,50,2,0.5372481462332663,14.692091327769111,gbdt
newyork,bias,50,3,0.5874310831475232,16.401897773968773,gbdt
newyork,residual,50,3,0.5667980440780875,15.739537229484505,gbdt
newyork,bias,50,4,0.583777826632671,15.969245247946585,gbdt
newyork,residual,50,4,0.5540567474735263,15.198592262268786,gbdt
newyork,bias,50,5,0.5712379303172445,15.828599496362447,gbdt
newyork,residual,50,5,0.5345370808079132,14.65432440688959,gbdt
newyork,bias,50,6,0.5727040590101558,15.99051662984858,gbdt
newyork,residual,50,6,0.5415433824905671,15.168499085941528,gbdt
newyork,bias,50,7,0.572950462778892,15.890376686849358,gbdt
newyork,residual,50,7,0.5385580699344339,14.89855183412975,gbdt
newyork,bias,50,8,0.5796257577401644,16.186317554026797,gbdt
newyork,residual,50,8,0.5650177431441564,15.626654426308917,gbdt
newyork,bias,50,9,0.5714304259363037,15.887668710880758,gbdt
newyork,residual,50,9,0.5589143380686127,15.597625942187047,gbdt
newyork,bias,100,0,0.5741983506542779,15.817328102847684,gbdt
newyork,residual,100,0,0.5200402081031139,14.252546581879521,gbdt
newyork,bias,100,1,0.5737865785978379,15.887533116341107,gbdt
newyork,residual,100,1,0.5366176612691279,14.700176701142425,gbdt
newyork,bias,100,2,0.5826383814323058,16.33007211566959,gbdt
newyork,residual,100,2,0.5400654089516922,15.104707606953134,gbdt
newyork,bias,100,3,0.5706045951713027,15.822950772223919,gbdt
newyork,residual,100,3,0.5157030108136128,14.357021000554186,gbdt
newyork,bias,100,4,0.5692268578571514,15.834817562899435,gbdt
newyork,residual,100,4,0.5136707512012252,14.143217248657354,gbdt
newyork,bias,100,5,0.5723135626404088,15.919630820386642,gbdt
newyork,residual,100,5,0.5196653036498592,14.36280278694763,gbdt
newyork,bias,100,6,0.5649327191020561,15.636690570682005,gbdt
newyork,residual,100,6,0.5123831078405201,13.942876400425542,gbdt
newyork,bias,100,7,0.5700001713147929,15.751656670007247,gbdt
newyork,residual,100,7,0.5123295804754331,13.92225809598104,gbdt
newyork,bias,100,8,0.5717502024543881,15.911806361352676,gbdt
newyork,residual,100,8,0.525598522538344,14.628492519107782,gbdt
newyork,bias,100,9,0.5696704796586537,15.868621123805665,gbdt
newyork,residual,100,9,0.5131168126714337,14.1433180097257,gbdt
paris,bias,0,0,0.4060460754687759,8.983546006337749,gbdt
paris,residual,0,0,0.4060460754687759,8.983546006337749,gbdt
paris,bias,3,0,0.3114544660084494,7.735846090178044,gbdt
paris,residual,3,0,0.3095575348779663,7.820728020448882,gbdt
paris,bias,3,1,0.3166328227931928,8.808051739049608,gbdt
paris,residual,3,1,0.31600360081854284,8.811130175309634,gbdt
paris,bias,3,2,0.315025124713121,8.37669607793464,gbdt
paris,residual,3,2,0.3133814142172824,8.358348996574318,gbdt
paris,bias,3,3,0.38407567958779965,7.813716162017,gbdt
paris,residual,3,3,0.3836267077795658,7.831647812231336,gbdt
paris,bias,3,4,0.36822245637782886,8.444498463479004,gbdt
paris,residual,3,4,0.36552930025598146,8.624174482442465,gbdt
paris,bias,3,5,0.31667378387019557,7.446599894855788,gbdt
paris,residual,3,5,0.31649759465530786,7.43929564439522,gbdt
paris,bias,3,6,0.3454405538921106,7.529482898533067,gbdt
paris,residual,3,6,0.34517893771642316,7.537440158439481,gbdt
paris,bias,3,7,0.33332609644852096,7.536290570644695,gbdt
paris,residual,3,7,0.33405612536525087,7.506079355936382,gbdt
paris,bias,3,8,0.3785767124171792,7.9378183361743755,gbdt
paris,residual,3,8,0.385193464209121,7.976153745814498,gbdt
paris,bias,3,9,0.3938386250973256,7.870266817727757,gbdt
paris,residual,3,9,0.3943486024641214,7.910508905106636,gbdt
paris,bias,5,0,0.33091927816577915,7.4203868304879945,gbdt
paris,residual,5,0,0.3280162923261022,7.391957677090751,gbdt
paris,bias,5,1,0.3195198877934265,8.26821292077068,gbdt
paris,residual,5,1,0.31995016006526605,8.288420173555151,gbdt
paris,bias,5,2,0.3245349580956398,7.449208423761706,gbdt
paris,residual,5,2,0.32692433573765234,7.4182009241447355,gbdt
paris,bias,5,3,0.34494938335686365,7.5856749216419495,gbdt
paris,residual,5,3,0.3443351865795567,7.61768842443648,gbdt
paris,bias,5,4,0.3543943657627973,7.529554689268603,gbdt
paris,residual,5,4,0.35379913405837005,7.48433470012967,gbdt
paris,bias,5,5,0.35266340833006904,7.75868325698794,gbdt
paris,residual,5,5,0.3525602552269198,7.784730687076491,gbdt
paris,bias,5,6,0.31163929357076386,9.635644575529996,gbdt
paris,residual,5,6,0.3110609200662955,9.563073427753327,gbdt
paris,bias,5,7,0.3447972894768589,8.166366706981803,gbdt
paris,residual,5,7,0.34252576234407217,8.137360477169274,gbdt
paris,bias,5,8,0.3875081131862375,7.416565876174921,gbdt
paris,residual,5,8,0.39000615901718283,7.4316620763286245,gbdt
paris,bias,5,9,0.32330819534933325,8.080128210869145,gbdt
paris,residual,5,9,0.325898627862748,8.046490981658573,gbdt
paris,bias,10,0,0.31471421724421905,8.24182532963263,gbdt
paris,residual,10,0,0.314808651408238,8.2066057119141,gbdt
paris,bias,10,1,0.31162619497822586,7.699050482483429,gbdt
paris,residual,10,1,0.3071555345686983,7.608821394176557,gbdt
paris,bias,10,2,0.3571924103253321,8.523725958184063,gbdt
paris,residual,10,2,0.3515212181088687,8.487640940789246,gbdt
paris,bias,10,3,0.3381468696342708,7.443010988264844,gbdt
paris,residual,10,3,0.3389351382365418,7.413419934150489,gbdt
paris,bias,10,4,0.3185013080918157,8.066296391680666,gbdt
paris,residual,10,4,0.3178168084227176,8.030395293696095,gbdt
paris,bias,10,5,0.3774110288946596,7.815818690897305,gbdt
paris,residual,10,5,0.3807657397586597,7.824539124843498,gbdt
paris,bias,10,6,0.3286383165869496,7.423390350211581,gbdt
paris,residual,10,6,0.32723195491059415,7.303147681901094,gbdt
paris,bias,10,7,0.3430649602013097,7.442776924628224,gbdt
paris,residual,10,7,0.34241463577636305,7.400696445654628,gbdt
paris,bias,10,8,0.3190643121850781,7.450124911022377,gbdt
paris,residual,10,8,0.316670384820028,7.366140265376548,gbdt
paris,bias,10,9,0.31249091616496455,7.417070003932214,gbdt
paris,residual,10,9,0.3095849926981138,7.438911401874299,gbdt
paris,bias,25,0,0.31232800840331276,7.443224035463202,gbdt
paris,residual,25,0,0.3066242155789453,7.258726807984939,gbdt
paris,bias,25,1,0.3104515250183477,7.444436971200948,gbdt
paris,residual,25,1,0.3063860517259968,7.346356350186017,gbdt
paris,bias,25,2,0.3130087573613853,7.43007879738088,gbdt
paris,residual,25,2,0.31177434416779626,7.275439856031248,gbdt
paris,bias,25,3,0.3146939075565615,7.550722119553854,gbdt
paris,residual,25,3,0.310035690277635,7.439885640425345,gbdt
paris,bias,25,4,0.311774677998726,7.424863302845618,gbdt
paris,residual,25,4,0.30927628945745184,7.309467979535642,gbdt
paris,bias,25,5,0.3119475918786435,7.493269437639668,gbdt
paris,residual,25,5,0.3111561979471342,7.305056294603041,gbdt
paris,bias,25,6,0.3231207578505958,7.695178072358076,gbdt
paris,residual,25,6,0.3211265172091702,7.583201164699964,gbdt
paris,bias,25,7,0.3121731932361752,7.455982834174858,gbdt
paris,residual,25,7,0.30721983246153445,7.283218378798022,gbdt
paris,bias,25,8,0.3458365785612389,7.827812369675728,gbdt
paris,residual,25,8,0.3373560147662876,7.669013345597718,gbdt
paris,bias,25,9,0.31165800175451774,7.4105988505772915,gbdt
paris,residual,25,9,0.31092743107152004,7.283062809260382,gbdt
paris,bias,50,0,0.31080092370601525,7.491906271713093,gbdt
paris,residual,50,0,0.3050669766788898,7.387338491656047,gbdt
paris,bias,50,1,0.31920120193585916,7.512580193339403,gbdt
paris,residual,50,1,0.31214623933759433,7.273513035277811,gbdt
paris,bias,50,2,0.31388964038093303,7.435620191025424,gbdt
paris,residual,50,2,0.3089965905244115,7.309903504328125,gbdt
paris,bias,50,3,0.3149393576227305,7.449744037576595,gbdt
paris,residual,50,3,0.30992124985226605,7.317502916325704,gbdt
paris,bias,50,4,0.3116043719898179,7.494169384249943,gbdt
paris,residual,50,4,0.30676022563863453,7.261964032214911,gbdt
paris,bias,50,5,0.30917290835776823,7.603007204678292,gbdt
paris,residual,50,5,0.30089619841536697,7.306427789274316,gbdt
paris,bias,50,6,0.31213077689446833,7.394152174962895,gbdt
paris,residual,50,6,0.3057289663242244,7.278733183448204,gbdt
paris,bias,50,7,0.31237454304762013,7.409047192540692,gbdt
paris,residual,50,7,0.3063783359346232,7.161589540989988,gbdt
paris,bias,50,8,0.3100836319683851,7.388760915904069,gbdt
paris,residual,50,8,0.3013376202189131,7.156518465132165,gbdt
paris,bias,50,9,0.33443105153790714,8.085443316941756,gbdt
paris,residual,50,9,0.33131740940595555,7.84177774335095,gbdt
paris,bias,100,0,0.31519124432864826,7.550605349982275,gbdt
paris,residual,100,0,0.3073830114124777,7.295452981115216,gbdt
paris,bias,100,1,0.314833841458878,7.442619398875134,gbdt
paris,residual,100,1,0.30460913374289644,7.181381313787607,gbdt
paris,bias,100,2,0.31266775315315326,7.4446993073800565,gbdt
paris,residual,100,2,0.30321995133637475,7.155398040660862,gbdt
paris,bias,100,3,0.31036497337916696,7.51425087837403,gbdt
paris,residual,100,3,0.30128333250242323,7.205156905559534,gbdt
paris,bias,100,4,0.3134921350266269,7.491056737624987,gbdt
paris,residual,100,4,0.303965077413212,7.259757793722578,gbdt
paris,bias,100,5,0.31294016116800044,7.483449186630228,gbdt
paris,residual,100,5,0.3012847439494754,7.190225087216503,gbdt
paris,bias,100,6,0.31198892120800975,7.461107498420227,gbdt
paris,residual,100,6,0.30116319973368316,7.112080124766432,gbdt
paris,bias,100,7,0.31458724606175603,7.569181253723695,gbdt
paris,residual,100,7,0.3051492313412384,7.260230405293802,gbdt
paris,bias,100,8,0.31178151750575456,7.372420132066373,gbdt
paris,residual,100,8,0.3014585201079922,7.134628675350914,gbdt
paris,bias,100,9,0.31238845289640876,7.3808426185127525,gbdt
paris,residual,100,9,0.3033350384430856,7.124441262730401,gbdt
prague,bias,0,0,0.4127685109635515,12.10875954639525,gbdt
prague,residual,0,0,0.4127685109635515,12.10875954639525,gbdt
prague,bias,3,0,0.4562539851341133,13.076708976732874,gbdt
prague,residual,3,0,0.45750969616998377,13.105842117923146,gbdt
prague,bias,3,1,0.32001005813423966,9.0402031883108,gbdt
prague,residual,3,1,0.31997195951987584,9.03498095951872,gbdt
prague,bias,3,2,0.5288395024637755,10.00122370526151,gbdt
prague,residual,3,2,0.5077694091731361,9.618627494780926,gbdt
prague,bias,3,3,0.33841124654661964,10.409823291981397,gbdt
prague,residual,3,3,0.3357863189562227,10.345565460064684,gbdt
prague,bias,3,4,0.305887351401967,7.9241562140149995,gbdt
prague,residual,3,4,0.30567424907426405,7.884509705473713,gbdt
prague,bias,3,5,0.32644393372328145,7.714058438419825,gbdt
prague,residual,3,5,0.32842336359257823,7.682475782192992,gbdt
prague,bias,3,6,0.34046744735096507,10.41790063775794,gbdt
prague,residual,3,6,0.3523618618305897,11.21318672599192,gbdt
prague,bias,3,7,0.30007207668737934,7.698405097589298,gbdt
prague,residual,3,7,0.2996761844861457,7.560994263804441,gbdt
prague,bias,3,8,0.3019345824162856,8.609988865118561,gbdt
prague,residual,3,8,0.29917923978124844,8.808434877290907,gbdt
prague,bias,3,9,0.35255025302256077,7.713652339994675,gbdt
prague,residual,3,9,0.34243274210808927,7.559446536253019,gbdt
prague,bias,5,0,0.30757508213642404,9.026784747582676,gbdt
prague,residual,5,0,0.30411832175140435,8.763683263772633,gbdt
prague,bias,5,1,0.32506082740875053,9.174785315506906,gbdt
prague,residual,5,1,0.32304209377712784,9.069507050471083,gbdt
prague,bias,5,2,0.30041037932594367,7.927734384247705,gbdt
prague,residual,5,2,0.29845054399125626,7.893271319609461,gbdt
prague,bias,5,3,0.3847454287531231,9.370576747836528,gbdt
prague,residual,5,3,0.37807147437818,9.309097606519183,gbdt
prague,bias,5,4,0.30015813854232154,7.9278399706159925,gbdt
prague,residual,5,4,0.2982967019916141,7.95165882413301,gbdt
prague,bias,5,5,0.3350595460171418,7.704730672508594,gbdt
prague,residual,5,5,0.331151181242329,7.613437165765665,gbdt
prague,bias,5,6,0.2999734487773098,7.942528218726118,gbdt
prague,residual,5,6,0.3016153819755933,7.89066296967223,gbdt
prague,bias,5,7,0.34407816630008164,7.760317831691836,gbdt
prague,residual,5,7,0.34371617255101194,7.747908882030678,gbdt
prague,bias,5,8,0.3864045057861185,10.380739652568932,gbdt
prague,residual,5,8,0.37820045250100903,9.994525949228969,gbdt
prague,bias,5,9,0.3118792322460044,7.767332644581531,gbdt
prague,residual,5,9,0.3116631054184292,7.739391670401764,gbdt
prague,bias,10,0,0.3019710813330261,7.855699574971254,gbdt
prague,residual,10,0,0.3017310199638062,7.861021919123521,gbdt
prague,bias,10,1,0.30399217610928264,7.71562099184183,gbdt
prague,residual,10,1,0.3030962502296417,7.6389115447467075,gbdt
prague,bias,10,2,0.2992844983640125,7.961494891806428,gbdt
prague,residual,10,2,0.29736155999583197,7.6140909877598455,gbdt
prague,bias,10,3,0.30999631760646085,8.471265810919753,gbdt
prague,residual,10,3,0.3051290155343354,8.285485679093503,gbdt
prague,bias,10,4,0.3077904435674499,8.713907174894919,gbdt
prague,residual,10,4,0.3109032376719859,8.786286696917099,gbdt
prague,bias,10,5,0.299276766893045,7.711318403003448,gbdt
prague,residual,10,5,0.2935949505428898,7.430278077195959,gbdt
prague,bias,10,6,0.3175254671495624,8.081262318393735,gbdt
prague,residual,10,6,0.3180925902665308,8.09212709178259,gbdt
prague,bias,10,7,0.31835707841108757,8.263251139568526,gbdt
prague,residual,10,7,0.31567959306026816,8.189431077992811,gbdt
prague,bias,10,8,0.30177314480156164,8.099110879214239,gbdt
prague,residual,10,8,0.29859379251855833,7.910179017938355,gbdt
prague,bias,10,9,0.30265921873916896,7.703157954664636,gbdt
prague,residual,10,9,0.3008951343445226,7.52453367304651,gbdt
prague,bias,25,0,0.3106183608910747,7.721753463852505,gbdt
prague,residual,25,0,0.301126777448205,7.48542846655567,gbdt
prague,bias,25,1,0.3064249200112271,7.785429670273474,gbdt
prague,residual,25,1,0.3022657872367047,7.5283703756491684,gbdt
prague,bias,25,2,0.30049589738397714,7.740743306235175,gbdt
prague,residual,25,2,0.29379756422541314,7.392214109058103,gbdt
prague,bias,25,3,0.2992559257224686,7.679135886041836,gbdt
prague,residual,25,3,0.2935974269646658,7.297408006720374,gbdt
prague,bias,25,4,0.30338407864946804,7.676619888689539,gbdt
prague,residual,25,4,0.29580446790533166,7.2092967777484676,gbdt
prague,bias,25,5,0.29893915695894135,7.894403828375606,gbdt
prague,residual,25,5,0.29348945535774573,7.686689917762833,gbdt
prague,bias,25,6,0.31466961365932483,7.870510460337364,gbdt
prague,residual,25,6,0.30605040520131854,7.516907272856752,gbdt
prague,bias,25,7,0.2989196329587887,7.673135911703308,gbdt
prague,residual,25,7,0.2903975401802964,7.261747343098947,gbdt
prague,bias,25,8,0.29817820103022685,7.7583849701527425,gbdt
prague,residual,25,8,0.29000569096107043,7.433301110912158,gbdt
prague,bias,25,9,0.30062461394065293,7.743515169271657,gbdt
prague,residual,25,9,0.29412824933819903,7.415329582437243,gbdt
prague,bias,50,0,0.3012938270293252,7.72795120427682,gbdt
prague,residual,50,0,0.29374444020742263,7.309999455088509,gbdt
prague,bias,50,1,0.3000715240089506,7.758579612259665,gbdt
prague,residual,50,1,0.29390255925325853,7.292298881688972,gbdt
prague,bias,50,2,0.3009459454420048,7.644209464835949,gbdt
prague,residual,50,2,0.29449527589327446,7.225519748631062,gbdt
prague,bias,50,3,0.30118870043455,7.661554539971033,gbdt
prague,residual,50,3,0.29243553183183535,7.186589801641428,gbdt
prague,bias,50,4,0.302467731329412,7.683078038867262,gbdt
prague,residual,50,4,0.2969337275193617,7.2272941914458855,gbdt
prague,bias,50,5,0.2976401010677901,7.7006773448782955,gbdt
prague,residual,50,5,0.2890596743647117,7.209682624934087,gbdt
prague,bias,50,6,0.3019107344525376,7.730558211622862,gbdt
prague,residual,50,6,0.2936384784396792,7.373057510182297,gbdt
prague,bias,50,7,0.3007502601894805,7.731716500375083,gbdt
prague,residual,50,7,0.2949718169614693,7.397870405419839,gbdt
prague,bias,50,8,0.3048058922932748,7.721471749035084,gbdt
prague,residual,50,8,0.2964300420149848,7.265426771127781,gbdt
prague,bias,50,9,0.30255833914434604,7.666267864009066,gbdt
prague,residual,50,9,0.2961413821354408,7.2567951574075105,gbdt
prague,bias,100,0,0.2995043628361334,7.771112738407394,gbdt
prague,residual,100,0,0.28871611964217114,7.19114045361499,gbdt
prague,bias,100,1,0.3020461839919243,7.783591258493051,gbdt
prague,residual,100,1,0.29205036843047805,7.311275261003325,gbdt
prague,bias,100,2,0.29747027877061566,7.689145362502432,gbdt
prague,residual,100,2,0.2876485996826498,7.104265996015182,gbdt
prague,bias,100,3,0.3058282375269091,7.716754335654548,gbdt
prague,residual,100,3,0.300911571036882,7.246776691597918,gbdt
prague,bias,100,4,0.30011254492441836,7.7257776106123455,gbdt
prague,residual,100,4,0.289761892855869,7.226807525865587,gbdt
prague,bias,100,5,0.2990506464229782,7.751119297902065,gbdt
prague,residual,100,5,0.2892646732324756,7.253863014484478,gbdt
prague,bias,100,6,0.2998861569887856,7.716998345879304,gbdt
prague,residual,100,6,0.289365621276037,7.152737025625349,gbdt
prague,bias,100,7,0.2998962538240024,7.721691054639993,gbdt
prague,residual,100,7,0.28963876547207473,7.281290350565965,gbdt
prague,bias,100,8,0.29716503532687205,7.643073344495261,gbdt
prague,residual,100,8,0.2853950471551088,7.149236788731737,gbdt
prague,bias,100,9,0.2987636161090456,7.764593253433298,gbdt
prague,residual,100,9,0.2888558993543009,7.3251782151265035,gbdt
vienna,bias,0,0,0.34384163856541633,9.235340859802104,gbdt
vienna,residual,0,0,0.34384163856541633,9.235340859802104,gbdt
vienna,bias,3,0,0.357688462871288,11.09711828517596,gbdt
vienna,residual,3,0,0.3581162807308229,11.120368678973687,gbdt
vienna,bias,3,1,0.3409643432094191,9.27868807866305,gbdt
vienna,residual,3,1,0.340640072398952,9.329575242117935,gbdt
vienna,bias,3,2,0.41959540743413126,11.000527175567575,gbdt
vienna,residual,3,2,0.4185132195717997,10.854982843801512,gbdt
vienna,bias,3,3,0.4199027672951855,9.221483697635131,gbdt
vienna,residual,3,3,0.41045084651646147,9.224916027671052,gbdt
vienna,bias,3,4,0.3584338819119675,9.541075377750014,gbdt
vienna,residual,3,4,0.3586783341562742,9.533354376535025,gbdt
vienna,bias,3,5,0.34734174137784257,11.181949609834843,gbdt
vienna,residual,3,5,0.3492073439299792,11.117245083364702,gbdt
vienna,bias,3,6,0.5912619029008448,13.880251994720377,gbdt
vienna,residual,3,6,0.600007144402339,14.013926214596076,gbdt
vienna,bias,3,7,0.36031634504613236,9.725026204655407,gbdt
vienna,residual,3,7,0.3605735506137973,9.738111446956784,gbdt
vienna,bias,3,8,0.37104874664497867,9.428081297957368,gbdt
vienna,residual,3,8,0.37104874340189326,9.428081303543326,gbdt
vienna,bias,3,9,0.41017529952329035,9.631398819429547,gbdt
vienna,residual,3,9,0.40738802528161705,9.590514345331371,gbdt
vienna,bias,5,0,0.3426824270297422,9.263454814786217,gbdt
vienna,residual,5,0,0.3423842447017374,9.319866020535224,gbdt
vienna,bias,5,1,0.3496450241891696,10.983437403188116,gbdt
vienna,residual,5,1,0.3485020395581552,10.839362393205771,gbdt
vienna,bias,5,2,0.36843921842321253,10.882537908406762,gbdt
vienna,residual,5,2,0.37370225190436485,10.967911748437592,gbdt
vienna,bias,5,3,0.359094091372341,9.19208961931064,gbdt
vienna,residual,5,3,0.3528587264566574,9.280086647774633,gbdt
vienna,bias,5,4,0.34454082436653144,10.474958716031916,gbdt
vienna,residual,5,4,0.34316765790214065,10.527405268503964,gbdt
vienna,bias,5,5,0.3507376190825179,10.603960416052365,gbdt
vienna,residual,5,5,0.35046231853407056,10.626703900375496,gbdt
vienna,bias,5,6,0.34124379177883335,9.406642873960305,gbdt
vienna,residual,5,6,0.3388544629515549,9.404337738629524,gbdt
vienna,bias,5,7,0.36409819534816956,9.692831768260548,gbdt
vienna,residual,5,7,0.3698602392624488,9.565859604070141,gbdt
vienna,bias,5,8,0.354822160787743,10.039920787929818,gbdt
vienna,residual,5,8,0.35299475760642307,10.027484846356723,gbdt
vienna,bias,5,9,0.34268817105538396,9.13402343578707,gbdt
vienna,residual,5,9,0.34098282323887735,9.102320724217746,gbdt
vienna,bias,10,0,0.3414460170271207,9.20836976883242,gbdt
vienna,residual,10,0,0.3397680329518839,9.257992189585126,gbdt
vienna,bias,10,1,0.34623628614264157,9.16509653619318,gbdt
vienna,residual,10,1,0.34304885935594687,9.160698860859997,gbdt
vienna,bias,10,2,0.3432286796466017,9.151757599231548,gbdt
vienna,residual,10,2,0.3410209303079218,9.115485362140111,gbdt
vienna,bias,10,3,0.36310188444865216,9.442600246506938,gbdt
vienna,residual,10,3,0.3629717067584738,9.395304678851499,gbdt
vienna,bias,10,4,0.3524623366188824,9.341266146878757,gbdt
vienna,residual,10,4,0.35353231812474095,9.343540942581825,gbdt
